timestamp,elapsed_time,mode,mock,duty_cmd,measured_erpm,motor_rpm,wheel_rpm,vehicle_speed_mps,duty_now,motor_current,input_current,input_voltage,warning
1782477729.689512,8.272,hand-roll,False,0.00000,37.00,5.29,5.29,0.0277,-0.00100,0.000,0.000,16.000,near_zero
1782477729.739610,8.322,hand-roll,False,0.00000,-14.00,-2.00,-2.00,-0.0105,0.00000,0.000,0.000,16.000,near_zero
1782477729.789668,8.372,hand-roll,False,0.00000,-18.00,-2.57,-2.57,-0.0135,0.00000,0.000,0.000,16.000,near_zero
1782477729.839759,8.422,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00200,0.000,0.000,16.000,near_zero
1782477729.890178,8.473,hand-roll,False,0.00000,-87.00,-12.43,-12.43,-0.0651,-0.00700,0.000,0.000,16.000,negative_erpm
1782477729.940073,8.523,hand-roll,False,0.00000,-14.00,-2.00,-2.00,-0.0105,-0.01200,0.000,0.000,16.000,near_zero
1782477729.990105,8.573,hand-roll,False,0.00000,-131.00,-18.71,-18.71,-0.0980,-0.00800,0.000,0.000,16.000,negative_erpm
1782477730.040417,8.623,hand-roll,False,0.00000,-14.00,-2.00,-2.00,-0.0105,0.00000,0.000,0.000,16.000,near_zero
1782477730.090480,8.673,hand-roll,False,0.00000,-14.00,-2.00,-2.00,-0.0105,-0.00100,0.000,0.000,16.000,near_zero
1782477730.140566,8.723,hand-roll,False,0.00000,-72.00,-10.29,-10.29,-0.0539,0.00100,0.000,0.000,16.100,near_zero
1782477730.190618,8.773,hand-roll,False,0.00000,17.00,2.43,2.43,0.0127,0.00000,0.000,0.000,16.000,near_zero
1782477730.241303,8.824,hand-roll,False,0.00000,-14.00,-2.00,-2.00,-0.0105,-0.00700,0.000,0.000,16.000,near_zero
1782477730.290871,8.873,hand-roll,False,0.00000,-41.00,-5.86,-5.86,-0.0307,-0.01200,0.000,0.000,16.100,near_zero
1782477730.340947,8.923,hand-roll,False,0.00000,-30.00,-4.29,-4.29,-0.0224,-0.00500,0.000,0.000,16.000,near_zero
1782477730.391086,8.974,hand-roll,False,0.00000,-2.00,-0.29,-0.29,-0.0015,0.00000,0.000,0.000,16.000,near_zero
1782477730.441074,9.024,hand-roll,False,0.00000,4.00,0.57,0.57,0.0030,-0.00100,0.000,0.000,16.000,near_zero
1782477730.491264,9.074,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477730.541337,9.124,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,0.00000,0.000,0.000,16.000,near_zero
